g1name,g2name,dist,cosinedist
AUS,KEN,8061488.13079536,0.854455755144759
AUS,KGZ,7783898.97005823,0.979501097498109
AUS,KOR,4954359.21563705,1.48328050465851
AUS,KWT,8989082.72313351,0.969721537710698
AUS,LAO,3771170.32989915,0.977108647438963
AUS,LBN,10278153.3043348,1.00042716616453
AUS,LBY,10722659.1058055,0.838738054221936
AUS,LKA,4727147.20151282,0.80438269368504
AUS,LUX,13089031.862386,0.887260848003562
AUS,MDA,11302884.7826844,1.00306274370051
AUS,MEX,11162588.4939581,0.960671578168106
AUS,MLI,12631357.2758015,0.987449982075042
AUS,MMR,3880526.12666242,0.746884063961737
AUS,MNG,6335207.70581268,0.203466229630374
AUS,MOZ,7532352.86387844,0.836486555241625
AUS,MUS,5636053.73766713,0.913056347604024
AUS,MYS,2121513.11233578,0.950870162640515
AUS,NER,11533275.4497871,0.847382974103209
AUS,NGA,11383791.6368093,0.877554906715244
AUS,NIC,12626224.6081892,0.721375778356884
AUS,NLD,13038436.6871545,1.52560645148085
AUS,NOR,11360329.2841232,1.50636072333289
AUS,NZL,619453.83956247,0.798933426888624
AUS,OMN,7610969.5454681,1.01278900216185
AUS,PAK,6931258.70107657,0.857181035487837
AUS,PAN,12527226.649857,0.718586705137244
AUS,PER,10648702.0844484,1.01084911050067
AUS,PHL,1947891.57411651,0.720208999318948
AUS,PNG,93405.75563529,0.785325965761989
AUS,POL,11858275.0086718,0.866856433211405
AUS,PRI,14343467.972002,0.65737935083177
AUS,PRT,14081104.6549238,0.953654022588905
AUS,PRY,10213866.4690774,0.999044496856872
AUS,QAT,8510077.19288953,0.856833209848918
AUS,ROU,11284978.7850582,0.831656109639074
AUS,RWA,9101025.79233316,1.01418238911943
AUS,SAU,7922742.78488187,0.936414079507565
AUS,SGP,2746281.31521776,0.677443500596175
AUS,SLV,12593963.5399788,0.829502989928307
AUS,SVK,11930849.0003487,0.961987743840846
AUS,SVN,12310952.9399798,0.996423700791987
AUS,SWE,11854998.3921189,1.72025055489019
AUS,THA,3296781.58917099,0.979089276930352
AUS,TTO,13896984.2901351,0.626059113822329
AUS,TUR,9771404.07955838,0.696908779611794
AUS,TWN,3826169.10101455,1.15029153356877
AUS,TZA,7756981.61062201,0.463312741676721
AUS,UGA,8877521.91335098,0.873989155081457
AUS,URY,9492953.46146089,1.00150807780067
AUS,USA,7202079.91178269,0.819260834411117
AUS,VEN,12752460.752348,1.01094171741006
AUS,VNM,3285812.11842329,0.917848207439553
AUS,ZAF,6396846.88487698,0.696253662396113
AUS,ZMB,8325854.0528966,0.774464811143799
AUS,ZWE,8040245.44906446,0.837966742299478
AUT,ABW,8196060.08093937,0.240018858842383
AUT,AFG,3845260.16992671,0.269305746318195
AUT,AGO,5654383.10531606,0.206740779721854
AUT,ARE,3993414.30067428,0.230400487412679
AUT,ARG,10279988.7111441,0.312211259566339
AUT,AUS,12294314.1578673,0.834894252645208
AUT,BEL,356836.89564677,0.172198533675522
AUT,BFA,3663479.19903032,0.319627633661422
AUT,BGD,6486254.68033707,0.165679247342569
AUT,BGR,571994.79414637,0.116992951497088
AUT,BHR,3759995.73148264,0.333087727633427
AUT,BIH,161010.40434818,0.180702310444554
AUT,BLZ,9067971.21136765,0.177368565140501
AUT,BOL,9683397.0094284,0.272582420379598
AUT,BRA,7292764.84535486,0.262338618201743
AUT,BRB,7354107.39110806,0.158853877510119
AUT,BWA,7213383.79783471,0.313376229475051
AUT,CAN,4419976.1003912,0.436942943300381
AUT,CHE,0,0.938481150210275
AUT,CHL,10628091.0205076,0.220053147671193
AUT,CMR,3705392.98053524,0.32180000621504
AUT,COL,8311865.02759245,0.306493716901342
AUT,CRI,9352239.09640885,0.294416263137755
AUT,CZE,0,0.535396027814925
AUT,DEU,0,1.27837350668731
AUT,DNK,667605.44539783,1.46584103691362
AUT,DOM,7594157.07838488,0.342142404562779
AUT,ECU,9625133.08601779,0.329238701248805
AUT,EGY,1845845.40412919,0.197782209766197
AUT,ESP,718992.38225219,0.240141086655324
AUT,EST,1077447.10579534,1.05761596683295
AUT,FIN,1293819.33039155,1.51778433494354
AUT,FRA,145779.48063258,0.153518899813671
AUT,GAB,4908714.8460915,0.227150604885833
AUT,GBR,717514.15188429,0.15599553391043
AUT,GHA,4087548.39363783,0.285667543658708
AUT,GRC,762234.68401432,0.619733066247074
AUT,GTM,9188806.50433149,0.233774621804849
AUT,HKG,8644739.72245006,0.173028059863133
AUT,HND,8979934.66705491,0.203912666354986
AUT,HRV,29738.79581854,0.137485344309857
AUT,HUN,0,0.566801494793371
AUT,IDN,8634628.64848035,0.250987520008466
AUT,IND,4851080.06764506,0.188118004720441
AUT,IRL,1250295.60001512,0.367446599113395
AUT,IRQ,2346980.39046923,0.442326137934443
AUT,ISR,2206918.88114365,0.336887488043115
AUT,ITA,0,0.137630197631188
AUT,JAM,8228871.20095236,0.23820272164692
AUT,JOR,2271289.01584276,0.257875582791392
AUT,JPN,8225099.00030045,1.70101454576379
AUT,KAZ,2164841.80486607,0.216943507854003
AUT,KEN,4939911.07138299,0.220541475917796
AUT,KGZ,4161372.84999831,0.24070208121244
AUT,KOR,8155133.24876692,1.35786067576906
AUT,KWT,3231003.44498382,0.258281974980834
AUT,LAO,7777243.76929647,0.322605730575264
AUT,LBN,2132605.7473353,0.251720451890584
AUT,LBY,1492290.49206354,0.074157740661377
AUT,LKA,7187580.65455797,0.161839978991595
AUT,LUX,320246.15627196,0.109376212678992
AUT,MDA,703026.50701418,0.261279663770451
AUT,MEX,8728164.21814346,0.273750858263495
AUT,MLI,2763772.77497295,0.349220672068536
AUT,MMR,6981437.30989386,0.252322196209529
AUT,MNG,4983014.47498434,0.703322138923552
AUT,MOZ,6748658.1126099,0.549085181916249
AUT,MUS,8507967.42655077,0.220926745325232
AUT,MYS,8920001.82073233,0.244272177908169
AUT,NER,2554845.21224675,0.258299350173399
AUT,NGA,3636607.3102545,0.194681629847297
AUT,NIC,8984447.89745166,0.84660351186373
AUT,NLD,443562.28606126,1.2537945307346
AUT,NOR,1106783.18508446,1.30958420076756
AUT,NZL,15460324.5359745,0.290669220764772
AUT,OMN,4150259.35386684,0.330297256422151
AUT,PAK,4208375.83561446,0.13508208134316
AUT,PAN,9068652.65719689,0.298171460572604
AUT,PER,9446073.98157853,0.314264693053483
AUT,PHL,9317885.10336901,0.312067487893244
AUT,PNG,12655240.1709235,1.19915689949231
AUT,POL,144983.3347981,0.122616027092709
AUT,PRI,7403260.70077752,0.253060587607
AUT,PRT,1393757.44083814,0.186476158529717
AUT,PRY,10043291.190811,0.332428233157173
AUT,QAT,3814776.14646908,0.144139545579969
AUT,ROU,299611.56484822,0.145857502378177
AUT,RWA,5493000.48713897,0.220023765307296
AUT,SAU,2454219.44924528,0.242101323829507
AUT,SGP,9633876.83843836,0.234710218354464
AUT,SLV,9412677.44833947,0.209220474619479
AUT,SVK,0,0.409013435965128
AUT,SVN,0,0.169515950871887
AUT,SWE,713326.4640505,1.55189258555481
AUT,THA,7722112.61779123,0.298739401653013
AUT,TTO,7584451.03930814,0.252981779383417
AUT,TUR,975634.70972633,0.143352875799546
AUT,TWN,8773278.03124653,1.63234213873808
AUT,TZA,5495397.58796488,0.416366506217779
AUT,UGA,4989370.73151677,0.297024230493069
AUT,URY,10832861.362084,0.326267242302993
AUT,USA,5577349.06721663,0.559610037883525
AUT,VEN,7733160.71150816,0.317208917749801
AUT,VNM,7810977.27097142,0.493735268742268
AUT,ZAF,7769509.13529021,0.238003043047773
AUT,ZMB,6265951.46349309,0.648769230620565
AUT,ZWE,7065015.1272299,0.240841025782569
BEL,ABW,7704479.22553275,0.400712753228544
BEL,AFG,4636289.54272887,0.333316986665846
BEL,AGO,6038800.6519826,0.35012254883112
BEL,ARE,4823548.32992057,0.358819241680264
BEL,ARG,10144911.8645537,0.431578870659813
BEL,AUS,13100005.4992017,0.905052377213606
BEL,AUT,356836.89564677,0.172198533675522
BEL,BFA,3866136.1905039,0.430214598311122
BEL,BGD,7219333.88985691,0.31547518919877
BEL,BGR,1397809.61756657,0.143655877359752
BEL,BHR,4590761.96610258,0.438199508329254
BEL,BIH,893662.50566241,0.099300921445876
BEL,BLZ,8473468.01671732,0.3275247552476
BEL,BOL,9355402.15738611,0.401205891158143
BEL,BRA,7191819.35301019,0.409256149862162
BEL,BRB,6924703.83617783,0.32008342818709
BEL,BWA,7692635.77541193,0.440625808821953
BEL,CAN,3834574.82518324,0.292985411070244
BEL,CHE,246102.27591785,0.807799256189308
BEL,CHL,10316526.221392,0.368891239256234
BEL,CMR,4124169.11268931,0.437391561875627
BEL,COL,7813957.31481125,0.426206884388321
BEL,CRI,8798689.66344876,0.428949884951611
BEL,CZE,406488.46559536,0.402243882240613
BEL,DEU,0,1.14967920717042
BEL,DNK,452226.85079223,1.34178158934306
BEL,DOM,7078298.7240238,0.437013980554398
BEL,ECU,9169374.95848079,0.428800534514592
BEL,EGY,2558302.57003228,0.34272799258304
BEL,ESP,806874.09032592,0.346509303915494
BEL,EST,1283151.63208003,0.92292880965977
BEL,FIN,1395121.45543844,1.38049514269337
BEL,FRA,0,0.278433797517471
BEL,GAB,5278500.87910334,0.359519680546142
BEL,GBR,79214.85433056,0.04235567730541
BEL,GHA,4297120.21447581,0.422089126014874
BEL,GRC,1526540.639094,0.650147475270034
BEL,GTM,8591158.29374801,0.369317314243457
BEL,HKG,9259179.97603649,0.261091389938466
BEL,HND,8411236.44235455,0.359380403333293
BEL,HRV,733907.1488061,0.073981129350666
BEL,HUN,789537.87323432,0.514220303080304
BEL,IDN,9422647.5043595,0.414696327690516
BEL,IND,5600511.15410909,0.341836824084241
BEL,IRL,619222.87253634,0.214073412174422
BEL,IRQ,3178640.26835264,0.539900634654193
BEL,ISR,3023645.31056969,0.349181005783533
BEL,ITA,393879.59353115,0.279862361706607
BEL,JAM,7677791.30274948,0.401586815520629
BEL,JOR,3088364.27265632,0.350054796853293
BEL,JPN,8439361.56837795,1.65498750868398
BEL,KAZ,2858724.87114371,0.341709434461503
BEL,KEN,5622966.45127764,0.380615524906696
BEL,KGZ,4868751.25246576,0.356685271492951
BEL,KOR,8550026.31279385,1.23560386410856
BEL,KWT,4062243.43289305,0.37515306875994
BEL,LAO,8463777.68687416,0.438292127923831
BEL,LBN,2958154.641581,0.345236015067953
BEL,LBY,1878850.52368057,0.200351243320325
BEL,LKA,8006629.41005928,0.318217991320415
BEL,LUX,0,0.182685894638858
BEL,MDA,1481945.73126663,0.36514240934189
BEL,MEX,8127253.84316232,0.397675293172709
BEL,MLI,2868930.97878031,0.362939864440378
BEL,MMR,7679925.24879261,0.387381994289874
BEL,MNG,5531209.1619652,0.764333941742744
BEL,MOZ,7369022.19965112,0.672090019714621
BEL,MUS,9259931.26545907,0.375709150008354
BEL,MYS,9690686.2286491,0.374239423497846
BEL,NER,2943132.67663811,0.411825897558665
BEL,NGA,3962774.62474057,0.352850462377478
BEL,NIC,8417497.680493,0.951193717126012
BEL,NLD,0,1.12490032505107
BEL,NOR,739742.03347385,1.17856026307525
BEL,NZL,15233268.7327951,0.446609603904797
BEL,OMN,4980839.94687521,0.445652298771138
BEL,PAK,5023661.06691279,0.278404003024382
BEL,PAN,8551580.1270541,0.44585817980609
BEL,PER,9038221.89743178,0.420680946205078
BEL,PHL,9882254.64517805,0.458152583098688
BEL,PNG,13196474.806013,1.29983822193379
BEL,POL,596021.72431212,0.2236424568368
BEL,PRI,6907846.49615486,0.407726326841915
BEL,PRT,1213430.37993208,0.277464804074319
BEL,PRY,9836776.51636677,0.450044977307824
BEL,QAT,4645887.39930755,0.288841673239856
BEL,ROU,1127431.45458597,0.310112996502888
BEL,RWA,6098374.98321917,0.208522898262996
BEL,SAU,3271762.73369671,0.361155543222031
BEL,SGP,10405589.9844883,0.371141715521174
BEL,SLV,8832184.45472384,0.374067839836573
BEL,SVK,787325.20117419,0.265503151017083
BEL,SVN,669336.44205428,0.178659204632731
BEL,SWE,667455.39186866,1.42288915868384
BEL,THA,8443418.30878982,0.407898195019296
BEL,TTO,7160914.64741657,0.282122580627641
BEL,TUR,1801457.16172236,0.259293724567333
BEL,TWN,9341636.55746529,1.64288419661886
BEL,TZA,6102979.34965369,0.51389123469855
BEL,UGA,5621400.1060522,0.454000052312772
BEL,URY,10718582.0118429,0.437880677810748
BEL,USA,4942778.9448949,0.459074714507345
BEL,VEN,7303893.99513258,0.426005749609087
BEL,VNM,8491631.4414648,0.617290030374702
BEL,ZAF,8305594.2453648,0.395577866797423
BEL,ZMB,6831892.38669273,0.663355994470541
BEL,ZWE,7618799.59278537,0.389771575028247
BFA,ABW,6996051.41035562,0.384629551646776
BFA,AFG,6306734.68440761,0.507777038275659
BFA,AGO,2122502.75790801,0.16319953247482
BFA,ARE,5338812.37607488,0.242966470526285
BFA,ARG,6594107.14261508,0.133503375238231
BFA,AUS,12618045.2811222,1.00656070065347
BFA,AUT,3663479.19903032,0.319627633661422
BFA,BEL,3866136.1905039,0.430214598311122
BFA,BGD,8996780.90728748,0.215776002372831
BFA,BGR,3661798.64212386,0.359460990790378
BFA,BHR,5248866.67029487,0.124811636076129
BFA,BIH,3528821.00148599,0.396694987364348
BFA,BLZ,8826951.028725,0.378085845939781
BFA,BOL,6525590.42451184,0.104875559116507
BFA,BRA,3738607.70101694,0.31326554231195
BFA,BRB,5858285.37916472,0.271926508821777
BFA,BWA,3908531.00498801,0.47798378968329
BFA,CAN,5856874.2495677,0.703151433120917
BFA,CHE,3495494.33412287,1.21226057137069
BFA,CHL,7649375.21612967,0.164306554342789
BFA,CMR,975945.31778426,0.084051023789125
BFA,COL,6821991.65716662,0.13223658759965
BFA,CRI,8408443.72703004,0.108677615910545
BFA,CZE,3951692.66441752,0.811091911561199
BFA,DEU,3688269.54611163,1.53866252492221
BFA,DNK,4495214.23065609,1.69336319763363
BFA,DOM,6775723.5754029,0.178222354938992
BFA,ECU,7798097.16948765,0.172233609379819
BFA,EGY,2631912.07096443,0.215763183838207
BFA,ESP,1944050.21921368,0.186532549170379
BFA,EST,5114079.73109862,1.26561790983693
BFA,FIN,5310327.8415405,1.73249809292824
BFA,FRA,3042730.38917027,0.220516561736301
BFA,GAB,1428120.00367765,0.124606509862045
BFA,GBR,3908221.90242749,0.401336181772837
BFA,GHA,0,0.122753951056575
BFA,GRC,3238020.10410314,0.882239131868452
BFA,GTM,8910425.18498171,0.157295987870003
BFA,HKG,11621157.1522194,0.266712241751293
BFA,HND,8384224.91889955,0.18779778939061
BFA,HRV,3489484.13715286,0.382314775937316
BFA,HUN,3806015.68736285,0.858085832478313
BFA,IDN,10178820.6824974,0.300095518460373
BFA,IND,7022519.12402728,0.186377650752444
BFA,IRL,4123130.88856177,0.616855127886605
BFA,IRQ,4342104.86470755,0.635305099223987
BFA,ISR,3858681.24138212,0.608963888912963
BFA,ITA,2693753.27592286,0.223788901646172
BFA,JAM,7610419.44576891,0.337368628950589
BFA,JOR,3857720.4028652,0.200547385422997
BFA,JPN,12227418.5432949,1.97015714619418
BFA,KAZ,5628836.10374166,0.398998311525249
BFA,KEN,3577298.29349363,0.242017805543311
BFA,KGZ,7160371.82780422,0.157526750426713
BFA,KOR,11901765.5784214,1.62627721124045
BFA,KWT,4924399.2617727,0.117495236499187
BFA,LAO,10328764.7763016,0.046233870701035
BFA,LBN,4041073.04902129,0.183072642139671
BFA,LBY,1502712.29097101,0.280075440015722
BFA,LKA,8435507.03208959,0.321074446195894
BFA,LUX,3865417.52073023,0.298737123069765
BFA,MDA,4287625.04967505,0.168217056507359
BFA,MEX,8656818.95187702,0.128406882993086
BFA,MLI,0,0.396349922921653
BFA,MMR,9501534.16939561,0.321803601440382
BFA,MNG,8585937.49537589,0.913539997208661
BFA,MOZ,4274475.43049868,0.441362704813173
BFA,MUS,6993259.36667053,0.210302566793656
BFA,MYS,10644371.994183,0.150080268856369
BFA,NER,0,0.176579460583614
BFA,NGA,127822.22323898,0.190436809467078
BFA,NIC,8384224.91889955,0.923812291269173
BFA,NLD,4005865.10208915,1.50025752539356
BFA,NOR,4815473.51419919,1.5730546821074
BFA,NZL,15161985.531178,0.228609739293845
BFA,OMN,5356412.67042051,0.068533635537596
BFA,PAK,6306734.68440761,0.303082163612444
BFA,PAN,7853642.27279708,0.427118490234267
BFA,PER,7289777.31095662,0.1721833862485
BFA,PHL,12430369.6504566,0.439863341732407
BFA,PNG,15338275.8282715,1.2419040469376
BFA,POL,4183382.5657396,0.264109741395504
BFA,PRI,6457889.24907912,0.404604948560939
BFA,PRT,2505122.23257961,0.20230142337611
BFA,PRY,6532424.57271886,0.088412143962241
BFA,QAT,5268154.63925785,0.192263265342082
BFA,ROU,3868104.34169437,0.232619470810162
BFA,RWA,3326823.90241434,0.367955891785959
BFA,SAU,3776515.02585301,0.159887521089046
BFA,SGP,11201220.9251106,0.335433870680944
BFA,SLV,8888995.44520486,0.220229992053762
BFA,SVK,3993686.36491113,0.674895273060939
BFA,SVN,3622193.92531136,0.29233589174099
BFA,SWE,4626000.09784769,1.8083988088638
BFA,THA,10098894.2116291,0.167193556394976
BFA,TTO,5993961.31771127,0.52828968350707
BFA,TUR,3623305.94509787,0.394155628654469
BFA,TWN,11951750.3971283,1.78574509040344
BFA,TZA,3421508.07874171,0.609909259398478
BFA,UGA,3267919.8002152,0.171415816364768
BFA,URY,6960910.70366559,0.082512986856615
BFA,USA,6837089.92968371,0.856573661922896
BFA,VEN,5956111.81099889,0.114446074200909
BFA,VNM,10471651.0522344,0.340393850708264
BFA,ZAF,4473445.86634218,0.369571256322783
BFA,ZMB,3467801.00632566,0.802384678816838
BFA,ZWE,4133149.13618114,0.195676548160478
BGD,ABW,15073009.2890218,0.21968085078131
BGD,AFG,1736048.20441125,0.303748807075847
BGD,AGO,7979000.65852239,0.102068087079165
BGD,ARE,3169890.63513201,0.218466152069377
BGD,ARG,15708582.6176822,0.243457944622886
BGD,AUS,5250287.22742775,0.854031233211058
BGD,AUT,6486254.68033707,0.165679247342569
BGD,BEL,7219333.88985691,0.31547518919877
BGD,BFA,8996780.90728748,0.215776002372831
BGD,BGR,5629216.1191265,0.215751770097026
BGD,BHR,3731894.87358023,0.270535994462844
BGD,BIH,6346472.00842689,0.288714085212343
BGD,BLZ,14993382.5465632,0.210410540372863
BGD,BOL,16378032.7785107,0.193296656204912
BGD,BRA,13597285.967125,0.200909417897718
BGD,BRB,14389241.1449116,0.164323569216348
BGD,BWA,8116949.46199997,0.286277248484751
BGD,CAN,7762638.52088213,0.567508113510283
BGD,CHE,7001838.05414697,1.06046952671918
BGD,CHL,15761266.3442231,0.144028239592102
BGD,CMR,7744238.02385292,0.236641166325726
BGD,COL,15161890.6531778,0.238547666305919
BGD,CRI,15758948.9743986,0.199301415950816
BGD,CZE,6349529.62042495,0.664472565573629
BGD,DEU,6604211.2874876,1.38920992459743
BGD,DNK,6565270.04989328,1.55926500053711
BGD,DOM,14367382.4236962,0.303958494535027
BGD,ECU,16589955.9791292,0.288136897671923
BGD,EGY,5190110.64688419,0.159425815036336
BGD,ESP,7674878.60325358,0.227623362377415
BGD,EST,5809185.39654771,1.15269371833979
BGD,FIN,5738421.97649658,1.61566321824816
BGD,FRA,5979222.69124158,0.169948129733751
BGD,GAB,8309320.67595011,0.146764213281031
BGD,GBR,7407101.75603,0.295071103973263
BGD,GHA,9283057.72561994,0.195230630025106
BGD,GRC,5715333.26122952,0.672837824739365
BGD,GTM,15072652.7463072,0.180422738034872
BGD,HKG,2188509.15832625,0.219283631172051
BGD,HND,15184480.3953377,0.130479315218927
BGD,HRV,6346705.73344817,0.26752643140445
BGD,HUN,6061196.21602568,0.665991387707078
BGD,IDN,1684760.00195442,0.155279050100134
BGD,IND,0,0.110145832876237
BGD,IRL,7929479.4162015,0.4958047629864
BGD,IRQ,3891066.54452302,0.428612878831236
BGD,ISR,5059788.67515721,0.446377602036661
BGD,ITA,6498375.17915106,0.146211702336031
BGD,JAM,14769853.5583058,0.193066395315187
BGD,JOR,4752989.00284823,0.2566250868485
BGD,JPN,3147293.38443683,1.7850641202209
BGD,KAZ,1889758.42425594,0.198817218067249
BGD,KEN,5438373.65521149,0.089220583947876
BGD,KGZ,1867540.34175235,0.201968187841551
BGD,KOR,3386297.36608588,1.46738074384258
BGD,KWT,3911353.35366754,0.19900477632459
BGD,LAO,786012.71166628,0.208410282855717
BGD,LBN,4986543.76235216,0.241069728294533
BGD,LBY,6082423.6545262,0.127389824946893
BGD,LKA,1636495.22213328,0.11450715785487
BGD,LUX,7224418.94544713,0.21950249087425
BGD,MDA,5511956.13392274,0.232914075358275
BGD,MEX,12891017.5612406,0.211536127410899
BGD,MLI,8501246.06445488,0.317476621186506
BGD,MMR,0,0.150394604623969
BGD,MNG,1933002.14469556,0.737164902786344
BGD,MOZ,6406597.56522739,0.423210750572336
BGD,MUS,5769470.71018889,0.115973700466959
BGD,MYS,1782342.68783419,0.18713293056007
BGD,NER,7306707.71554519,0.150027849081429
BGD,NGA,7782372.01584717,0.0761558901202
BGD,NIC,15304315.0768442,0.778289171388116
BGD,NLD,7101150.85084214,1.35815904911759
BGD,NOR,6010793.11427303,1.42416374279786
BGD,NZL,10466874.8913596,0.19037106739208
BGD,OMN,2878817.70599701,0.241772735021962
BGD,PAK,1409984.56612338,0.108614645881667
BGD,PAN,15771686.1781722,0.237683836009098
BGD,PER,16502803.1416872,0.273620004202909
BGD,PHL,2907932.51592957,0.255752720024636
BGD,PNG,5891315.75698224,1.13201522666438
BGD,POL,5971203.56088888,0.191343646092573
BGD,PRI,14283298.8794162,0.234022578825207
BGD,PRT,8442919.46932358,0.20299210255574
BGD,PRY,16203711.2534813,0.249392064027707
BGD,QAT,3642106.10228194,0.076016902067895
BGD,ROU,5540769.05192042,0.111163540785637
BGD,RWA,6811730.8381808,0.26784785774764
BGD,SAU,3312102.84092742,0.207904653146581
BGD,SGP,2482698.4910504,0.20466180102794
BGD,SLV,15449833.4582184,0.133817395730152
BGD,SVK,6082991.89785111,0.540751683677453
BGD,SVN,6552323.96579629,0.243501101845556
BGD,SWE,6163817.34426507,1.66069255604401
BGD,THA,578087.04855978,0.2592245194807
BGD,TTO,14626270.9022491,0.352998587390941
BGD,TUR,4241082.1727549,0.206939070259823
BGD,TWN,2603271.41150861,1.63916833263091
BGD,TZA,6128396.69422842,0.440052129071091
BGD,UGA,6181741.19110609,0.166961446747445
BGD,URY,16115306.9581189,0.24668550545178
BGD,USA,7167357.83780273,0.68770092533019
BGD,VEN,14768021.2451725,0.253124649728153
